id_pili,hydrant_id_uuid,station_id_uuid,station_id,station_code,zon,no_pili,pili_num_combine,alamat,penanda_kawasan,id_kedudukan,kedudukan,lokasi,latitud,longitud,id_negeri,state_id_uuid,negeri,id_daerah,daerah,id_pemilikan_pili,pemilikan_pili,id_status_pili,status_pili,diameter_pengeluaran,image_1,id_jenis_pili,jenis_pili,id_parlimen,parlimen,tarikh_pili,id_syarikat_air,flag_migrasi,id_bandar,bandar,city_id_uuid
315387,fb9414d7-b8b0-44fa-8eec-015b07596cf0,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,043,JHT-L-043,JALAN LAPANGAN TERBANG LAMA,Depan Kawasan MAFEC,1,Hadapan,KUALA LUMPUR,3.110431,101.694394,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315388,5164a4a8-3aa5-40cd-a971-54372971dc2e,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,044,JHT-L-044,JALAN LAPANGAN TERBANG LAMA,31 Arteleri Depan Komplek Sajian,4,Tepi,KUALA LUMPUR,3.111438,101.694426,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315389,5cac6624-55d8-4d55-9e59-cc35a44f183c,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,045,JHT-L-045,JALAN LAPANGAN TERBANG LAMA,Blok Bujang Arteleri Antara Trupa Dan Trup MK,4,Tepi,KUALA LUMPUR,3.112831,101.694136,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315390,53a88a0f-9204-462a-9caf-a8176af83be7,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,046,JHT-L-046,JALAN LAPANGAN TERBANG LAMA,31 Arteleri Belakang Markas Batteri,4,Tepi,KUALA LUMPUR,3.111117,101.693321,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315391,2f00db6c-ac60-4b6e-b85f-6968cd564781,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,047,JHT-L-047,JALAN LAPANGAN TERBANG LAMA,Hadapan Wisma Peruda,1,Hadapan,KUALA LUMPUR,3.111803,101.693396,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315392,1ad7b4ae-e66d-46c6-872c-dd86ff6ff324,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,048,JHT-L-048,JALAN LAPANGAN TERBANG LAMA,31 Arteleri Depan Pusat Pergigian,3,Berhampiran,KUALA LUMPUR,3.112413,101.693364,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315393,392498aa-83c7-4694-8092-1ee57ed0a8d0,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,049,JHT-L-049,JALAN LAPANGAN TERBANG LAMA,Jalan Belakang Ke No 1 Div U Jalan Johor,2,Belakang,KUALA LUMPUR,3.110754,101.691822,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315394,71e4a370-253f-4bab-9db3-f03ea2fdc370,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,050,JHT-L-050,JALAN LAPANGAN TERBANG LAMA,Balai Pengawal No 1 Div U Jalan Johor,4,Tepi,KUALA LUMPUR,3.11236,101.692205,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315395,5125a17d-ba60-4cbd-adfd-ece95c0e90fd,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,051,JHT-L-051,JALAN LAPANGAN TERBANG LAMA,Sebelah kiri belakang Pejabat No 1 Div U jalan Johor,2,Belakang,KUALA LUMPUR,3.112038,101.691744,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315396,c0e6d07e-1833-4ca4-ba29-e883f2d37121,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,052,JHT-L-052,JALAN LAPANGAN TERBANG LAMA,No 1 Div U Belakang Garaj Motor (Sebelah Kiri),2,Belakang,KUALA LUMPUR,3.112692,101.691422,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315397,fdf60902-2602-4073-b157-3b9bf02f99a0,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,053,JHT-L-053,JALAN LAPANGAN TERBANG LAMA,Sebelah Kiri pejabat No 1 Div U Jalan Johor,4,Tepi,KUALA LUMPUR,3.113152,101.69095,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315398,8fb1c331-c27c-4e1f-816e-ec6738686666,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,054,JHT-L-054,JALAN LAPANGAN TERBANG LAMA,Depan PUSKOM No 1 Div U,1,Hadapan,KUALA LUMPUR,3.114652,101.693954,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315399,2e9b6410-5f55-44b8-9d16-e0edcc4c94ce,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,055,JHT-L-055,JALAN LAPANGAN TERBANG LAMA,Tepi 841 RSAT,4,Tepi,KUALA LUMPUR,3.11507,101.693675,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315400,b1d9c809-7a8a-430c-aa55-beaa79ea845c,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,056,JHT-L-056,JALAN LAPANGAN TERBANG LAMA,Tepi Jalan Kelab Golf Angkatan Tentera,4,Tepi,KUALA LUMPUR,3.114117,101.693857,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315401,bd1dac30-eb6d-4cf5-8bd1-cce6aae822e5,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,057,JHT-L-057,JALAN LAPANGAN TERBANG LAMA,Belakang OMQ No 15 Jalan Negeri Sembilan,2,Belakang,KUALA LUMPUR,3.113817,101.694265,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315402,08090e4c-54a3-4225-9569-65fa1f4e3f90,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,058,JHT-L-058,JALAN LAPANGAN TERBANG LAMA,Depan OMQ 14 Rumah Pegawai Kanan Jalan Negeri Sembilan,1,Hadapan,KUALA LUMPUR,3.112478,101.694458,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315403,33c8a2b1-c0f6-4538-85d0-a063a8693827,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,059,JHT-L-059,JALAN LAPANGAN TERBANG LAMA,Depan OMQ No 11 Jalan Negeri Sembilan,1,Hadapan,KUALA LUMPUR,3.111642,101.694866,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315404,276d7b3e-1b6f-4bfd-9436-72cb3dbaf735,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,060,JHT-L-060,JALAN LAPANGAN TERBANG LAMA,Belakang OMQ No 5 Jalan Negeri Sembilan,2,Belakang,KUALA LUMPUR,3.111578,101.695284,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,357.74,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315405,6c4f0ef5-54c4-4fbd-adee-b73406052cd2,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,061,JHT-L-061,Tepi OMQ No 2,Tepi OMQ No 2,4,Tepi,KUALA LUMPUR,3.110667,101.694447,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315406,580e8d48-f6f6-43ad-b878-214e70a9ca4e,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,062,JHT-L-062,Berhadapan Rumah Keluarga OMQ 17 Pegawai Kanan Berdekatan MLU,Berhadapan Rumah Keluarga OMQ 17 Pegawai Kanan Berdekatan MLU,3,Berhampiran,KUALA LUMPUR,3.111033,101.695818,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315407,588b1b1d-1593-42fa-bfc5-f48ea6064f99,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,063,JHT-L-063,Berdekatan Pintu pagar MLU jalan Perak,Berdekatan Pintu pagar MLU jalan Perak,3,Berhampiran,KUALA LUMPUR,3.111076,101.696059,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315408,a8c42a39-5136-4695-897c-567491041b96,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,064,JHT-L-064,Depan Pejabat MLU,Depan Pejabat MLU,1,Hadapan,KUALA LUMPUR,3.111215,101.696381,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315409,1979bfdc-4fa6-4486-9609-4cf2ef532cae,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,065,JHT-L-065,JALAN LAPANGAN TERBANG LAMA,,3,Berhampiran,KUALA LUMPUR,3.112565,101.695314,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315410,81162962-9696-4d6c-a5c6-cf9b32fbedec,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,066,JHT-L-066,JALAN LAPANGAN TERBANG LAMA,Belakang Bangunan Mess Pegawai Jalan Pahang,2,Belakang,KUALA LUMPUR,3.1134,101.694938,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315411,173273fa-d9c7-4cf2-9d81-610ce1ba3485,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,067,JHT-L-067,JALAN LAPANGAN TERBANG LAMA,Depan Blok Bujang Pegawai Jalan Pahang,1,Hadapan,KUALA LUMPUR,3.113261,101.69599,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315412,e8d583e9-ded7-4ae3-92f6-b948ec9776ab,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,068,JHT-L-068,JALAN LAPANGAN TERBANG LAMA,Depan OMQ 28 Jalan Serindit,1,Hadapan,KUALA LUMPUR,3.112699,101.695491,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315413,ff7afb6c-ee2a-4ceb-8491-d923c9e7cbf0,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,069,JHT-L-069,JALAN LAPANGAN TERBANG LAMA,Tempat letak Kereta bawah MWA,3,Berhampiran,KUALA LUMPUR,3.112661,101.696709,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315414,6c636362-6826-4a6a-9d33-1d966b6deb1b,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,070,JHT-L-070,JALAN LAPANGAN TERBANG LAMA,"Atas Bukit Wisma Bintara,Berdekatan BAKAT Jalan Serindit",3,Berhampiran,KUALA LUMPUR,3.114493,101.697594,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315415,53ff2c94-16cc-4e7a-8755-ba62be3e34a5,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,071,JHT-L-071,JALAN LAPANGAN TERBANG LAMA,Hujung Jalan OMQ No 14 Jalan Seberang Perai,3,Berhampiran,KUALA LUMPUR,3.115318,101.696633,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315416,6640007c-79d6-4f67-ad31-d24a060b1ecb,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,072,JHT-L-072,Belakang Bilik Rehat Bomba,Belakang Bilik Rehat Bomba,2,Belakang,KUALA LUMPUR,3.111092,101.698844,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,357.74,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315417,d03b2fc9-a745-4ed4-bda2-61c1585a8355,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,073,JHT-L-073,Atas Bukit Tepi Tangki Air No 1 Div U,Atas Bukit Tepi Tangki Air No 1 Div U,4,Tepi,KUALA LUMPUR,3.10966,101.692302,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315418,c1a67a5b-f5ed-4808-946d-d62d129421ae,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,074,JHT-L-074,Berhampiran Dengan EWS Bomba,Berhampiran Dengan EWS Bomba,3,Berhampiran,KUALA LUMPUR,3.111301,101.69872,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315419,4f04fe47-5e55-493f-af8a-916b10b5a257,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,075,JHT-L-075,Depan Blok Bujang Provos,Depan Blok Bujang Provos,1,Hadapan,KUALA LUMPUR,3.113324,101.69772,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315420,57f62594-b284-47e3-9d03-802e8dda5570,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,076,JHT-L-076,Tepi Blok Bujang Materiel Dan MT,Tepi Blok Bujang Materiel Dan MT,4,Tepi,KUALA LUMPUR,3.113785,101.697537,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315421,6b16cf38-b32d-48ea-85f6-bade6ec35fd3,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,077,JHT-L-077,Depan Blok Bujang Materiel Dan MT,Depan Blok Bujang Materiel Dan MT,1,Hadapan,KUALA LUMPUR,3.107367,101.69522,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315422,812c0caf-3379-4e66-b1b1-7a2549519185,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,078,JHT-L-078,Depan OMQ 06 jalan Seberang Prai,Depan OMQ 06 jalan Seberang Prai,1,Hadapan,KUALA LUMPUR,3.115434,101.696615,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,120,Bukit Bintang,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315423,04e6f53a-cf31-471e-870c-66521b9ac933,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,079,JHT-L-079,Berhampiran Ramp (Workshop 41),Berhampiran Ramp (Workshop 41),3,Berhampiran,KUALA LUMPUR,3.115434,101.696615,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315424,cc29e58d-4850-4499-b867-a317d1558028,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,080,JHT-L-080,Bangunan Baru Belakang Blok Bujang Pancaragam,Bangunan Baru Belakang Blok Bujang Pancaragam,2,Belakang,KUALA LUMPUR,3.115434,101.696615,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
315425,d31326e8-1aab-4d50-a96e-8da500b8e18a,e795beb3-2cda-4ac4-b79d-7953221f1fb6,166,JHT,L,081,JHT-L-081,Berhampiran Garaj Motosikal (Bangunan Baru blok Bujang Pancaragam),Berhampiran Garaj Motosikal (Bangunan Baru blok Bujang Pancaragam),3,Berhampiran,KUALA LUMPUR,3.115434,101.696615,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,2,Tidak Berfungsi,0,,1,Pillar Hydrant,124,Bandar Tun Razak,0000-00-00,0,KUALA LUMPUR_JLN HANG TUAH_ZON L_WANI_20052015,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
