id_pili,hydrant_id_uuid,station_id_uuid,station_id,station_code,zon,no_pili,pili_num_combine,alamat,no_premis,id_kedudukan,kedudukan,latitud,longitud,id_negeri,state_id_uuid,negeri,id_daerah,daerah,id_pemilikan_pili,pemilikan_pili,id_status_pili,status_pili,diameter_pengeluaran,image_1,id_jenis_pili,jenis_pili,id_parlimen,parlimen,tarikh_pili,id_syarikat_air,id_bandar,bandar,city_id_uuid
564514,b52aa3f1-4468-4b86-843b-c0854a95525a,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,045,KLC-A-045,DEPAN RUMAH NO 11 LORONG KIRI 1,DEPAN RUMAH NO 11 LORONG KIRI 1,1,Hadapan,3.166422,101.722802,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201103160401924.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
566998,4ea489ac-da99-4f81-8f0f-4f30d9e83dfd,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,046,KLC-A-046,DEPAN RUMAH LOT 1077 LORONG KIRI 20 JALAN DATUK KERAMAT,DEPAN RUMAH LOT 1077 LORONG KIRI 20 JALAN DATUK KERAMAT,1,Hadapan,3.165819,101.724036,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201211021146504.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
566999,41b69722-b9e1-4987-b441-2d48cacc4e0b,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,047,KLC-A-047,"DEPAN RUMAH NO 486,LORONG KIRI 19 JALAN DATUK KERAMAT","DEPAN RUMAH NO 486,LORONG KIRI 19 JALAN DATUK KERAMAT",1,Hadapan,3.166385,101.723866,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201211021550850.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567000,bd22e7cf-92bf-4d7b-ac97-1877f8b2a834,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,048,KLC-A-048,LORONG KIRI 18 BERHAMPIRAN SIMPANG JALAN DATUK KERAMAT,LORONG KIRI 18 BERHAMPIRANG SIMPAN JALAN DATUK KERAMAT,3,Berhampiran,3.100078,101.434353,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,1430.96,images/img_pili/20201211022023283.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567001,51c90eb4-edad-4cfb-8a76-9b3a065d0384,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,049,KLC-A-049,"BERHADAPAN RUMAH NO 102,LORONG KIRI 6 JALAN DATUK KERAMAT","BERHADAPAN RUMAH NO 102,LORONG KIRI 6 JALAN DATUK KERAMAT",1,Hadapan,3.168002,101.723776,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201211022355366.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567002,4ede34f2-2280-464c-ae19-6cfe861406c1,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,050,KLC-A-050,"BERHADAPAN RUMAH NO 3,LORONG KIRI 6 JALAN DATUK KERAMAT","BERHADAPAN RUMAH NO 3,LORONG KIRI 6 JALAN DATUK KERAMAT",1,Hadapan,3.168009,101.723977,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201211023032273.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567003,3d1147ee-71b2-4a92-a6c7-908409fed36a,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,051,KLC-A-051,"DEPAN RUMAH NO 11,LORONG KIRI 4 JALAN DATUK KERAMAT","DEPAN RUMAH NO 11,LORONG KIRI 4 JALAN DATUK KERAMAT",1,Hadapan,3.167782,1.723498,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20201211023416501.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567005,c876df0e-becc-4ddf-a6c7-56237336bf7d,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,052,KLC-A-052,"HADAPAN PANGSA MURNI TITIWANGSA, KERAMAT JAYA",,1,Hadapan,3.101058,101.434381,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,1430.96,images/img_pili/20201211023840453.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567007,b1dd352f-80e8-44ed-88c3-17e6bde0e61b,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,053,KLC-A-053,"DEPAN RUMAH NO 10,LORONG KIRI 2 JALAN DATUK KERAMAT",No. 10,1,Hadapan,3.100128,101.433828,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201211024210531.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567010,b7d7a777-0c48-4094-b77d-ba59ed7b6798,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,054,KLC-A-054,"DEPAN RUMAH NO 9,LORONG KIRI 7 JALAN DATUK KERAMAT",No. 9,1,Hadapan,3.100895,101.434808,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201211024639882.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567013,60c0d647-a846-4f1d-94cf-8aa1cb5846f0,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,055,KLC-A-055,"DEPAN RUMAH NO 13 , LORONG KIRI 17 JALAN DATUK KERAMAT","DEPAN RUMAH NO 13 ,LORONG KIRI 17,JALAN DATUK KERAMAT",1,Hadapan,3.167624,101.724688,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20201211025713547.,2,Ground Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567014,2e0f7ece-8cd2-4d6c-b6b4-321102534508,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,056,KLC-A-056,DEPAN RUMAH N0 13 LORONG KIRI 8 JALAN DATUK KERAMAT,DEPAN RUMAH N0 13 LORONG KIRI 8 JALAN DATUK KERAMAT,1,Hadapan,3.168556,101.72503,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/2020121103020691.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567015,1359b1f3-454a-4977-b66f-c38cd9bba18a,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,057,KLC-A-057,"DEPAN RUMAH NO 15 ,LORONG KIRI 16 JALAN DATUK KERAMAT","DEPAN RUMAH NO 14 ,LORONG KIRI 16 JALAN DATUK KERAMAT",1,Hadapan,3.100097,101.435247,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201211030533905.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567016,692df984-f6c4-4294-b46f-9bb2306577ad,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,058,KLC-A-058,"DEPAN RUMAH NO 13,LORONG KIRI 9 JALAN DATUK KERAMAT","DEPAN RUMAH NO 13,LORONG KIRI 9 JALAN DATUK KERAMAT",1,Hadapan,3.168704,101.725496,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201211031506618.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567017,402b58b5-3dff-48d4-a01b-c27a3c1d2acd,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,059,KLC-A-059,"DEPAN RUMAH NO 14 ,LORONG KIRI 15 JALAN DATUK KERAMAT","DEPAN RUMAH NO 14 ,LORONG KIRI 15 JALAN DATUK KERAMAT",1,Hadapan,3.167312,101.725823,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201211032006369.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567018,3055d3dd-1221-4611-91f7-b2b6632dad09,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,060,KLC-A-060,"DEPAN RUMAH NO 16,LORONG KIRI 14 JALAN DATUK KERAMAT","DEPAN RUMAH NO 16,LORONG KIRI 14 JALAN DATUK KERAMAT",1,Hadapan,3.167074,101.72643,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201211032403448.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567019,51f2feb8-c825-418c-8098-04d4717bb987,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,061,KLC-A-061,"DEPAN RUMAH NO 2,LORONG KIRI 14 JALAN DATUK KERAMAT","DEPAN RUMAH NO 2,LORONG KIRI 14 JALAN DATUK KERAMAT",1,Hadapan,3.167816,101.726419,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201211032648779.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567445,76a5265f-1b4d-49d4-9947-d1e723528236,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,062,KLC-A-062,LORONG KIRI 10 DEPAN RUMAH NO 13 JALAN DATUK KERAMAT,LORONG KIRI 10 DEPAN RUMAH NO 13 JALAN DATUK KERAMAT,1,Hadapan,3.168519,101.726158,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215130436449.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567446,2df856ac-7759-4920-bded-e4cf1f012172,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,063,KLC-A-063,"LORONG KIRI 11, DEPAN RUMAH NOMBOR 10, JALAN DATUK KERAMAT",LORONG KIRI 11 JALAN DATUK KERAMAT,1,Hadapan,3.101363,101.435923,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215130655213.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567447,6025dae2-224f-4f6d-b230-f4dda6840066,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,064,KLC-A-064,LORONG KIRI 11 DEPAN RUMAH NO 10JALAN DATUK KERAMAT,LORONG KIRI 11 DEPAN RUMAH NO 10JALAN DATUK KERAMAT,1,Hadapan,3.168967,101.726606,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215131414890.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567463,99c6d80e-9b60-4197-a093-f68b847d0304,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,065,KLC-A-065,"LORONG KIRI 13,DEPAN RUMAH NO 19 JALAN DATUK KERAMAT","LORONG KIRI 13,DEPAN RUMAH NO 19 JALAN DATUK KERAMAT",1,Hadapan,3.167238,101.727043,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215140155461.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567465,b33fb290-efc7-4d4e-90ab-4a53f1b844fe,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,066,KLC-A-066,"LORONG KIRI 12, DEWAN MASYARAKAT PERSATUAN LORONG-LORONG KIRI",,1,Hadapan,3.10097,101.436386,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215140426964.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567470,f2263382-2596-43d5-a5b0-bf36f4c7d8c2,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,067,KLC-A-067,"LORONG KIRI 12,DEPAN RUMAH NO 22 JALAN DATUK KERAMAT","LORONG KIRI 12,DEPAN RUMAH NO 22 JALAN DATUK KERAMAT",1,Hadapan,3.167303,101.727573,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215141247171.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567472,34ff368f-ae95-42f6-b4dd-b36e0080cd0f,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,068,KLC-A-068,JALAN DATO KERAMAT JALAN GURNEY,JALAN DATO KERAMAT JALAN GURNEY,1,Hadapan,3.170386,101.727607,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215141740991.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567473,894bd3c2-8c66-41ad-9150-db62493487ee,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,069,KLC-A-069,DEPAN DIDI CONER JALAN KERAMAT,DEPAN DIDI CONER JALAN KERAMAT,1,Hadapan,3.166954,101.729542,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215142310466.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567490,3f3db0fe-8691-409d-aa39-672acc9f9477,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,070,KLC-A-070,DEPAN KEDAI SALON RAMBUT JALAN KERAMAT,DEPAN KEDAI SALON RAMBUT JALAN KERAMAT,1,Hadapan,3.166443,101.730469,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215145342665.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567493,641ea6b8-9370-4023-9c49-6a9fdbc90480,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,071,KLC-A-071,LORONG KERAMAT DEPAN RUMAH NO 79,LORONG KERAMAT DEPAN RUMAH NO 79,1,Hadapan,3.165462,101.725193,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20201215145742509.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567495,b5157c7f-3586-4863-92e4-4efdf98592ba,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,072,KLC-A-072,LORONG KERAMAT DEPAN RUMAH NO 27,LORONG KERAMAT DEPAN RUMAH NO 27,1,Hadapan,3.166026,101.725084,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215145956374.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567497,33beda26-ae8a-4a19-9e8d-1e3d82d0263b,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,073,KLC-A-073,LORONG KERAMAT 2 DEPAN RUMAH NO 502,LORONG KERAMAT 2 DEPAN RUMAH NO 500,1,Hadapan,3.100022,101.435305,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215150230416.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567499,afc4d968-c44d-4aa5-a56d-c6112d925480,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,074,KLC-A-074,LORONG KERAMAT 2 DEPAN RUMAH NO. 90A,DEPAN RUMAH NO 14,1,Hadapan,3.100098,101.435211,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,449.707,images/img_pili/20201215150424706.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567501,f3cb956d-f132-4f89-baf9-febd7091cbfc,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,075,KLC-A-075,LORONG KERAMAT 2 DEPAN RUMAH NO 94,LORONG KERAMAT 2 DEPAN RUMAH NO 94,1,Hadapan,3.166529,101.725518,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20201215150617328.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,45,KUALA LMPUR (WP),08d3c005-65d8-4c9b-b86d-53759fd3dff4
567504,9f5d1fba-d770-4a0c-aaf8-8efd79e18c81,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,076,KLC-A-076,LORONG KERAMAT 3 DEPAN RUMAH NO. 504,LORONG KERAMAT 3 DEPAN RUMAH NO 405,1,Hadapan,3.166472,101.726062,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20201215150859177.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567507,3f46964b-dae4-4a1b-bfba-6b45fddf25b8,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,077,KLC-A-077,LORONG KERAMAT 3 DEPAN RUMAH NO 129,LORONG KERAMAT 3 DEPAN RUMAH NO 129,1,Hadapan,3.165484,101.726254,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20201215151222461.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567511,fffc56ef-554c-40d8-9902-9a05e2e1be75,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,078,KLC-A-078,LORONG KERAMAT 4 DEPAN TADIKA HASNAH,LORONG KERAMAT 4 DEPAN TADIKA HASNAH,1,Hadapan,3.165285,101.726841,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20201215151622672.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567512,ac9ff2a7-dfd6-4eb5-9e63-db8be1a0dc01,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,079,KLC-A-079,PERSIARAN KERAMAT DEPAN RUMAH N0 10,PERSIARAN KERAMAT DEPAN RUMAH N0 10,1,Hadapan,3.168721,101.727699,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20201215152018443.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567513,ae2bb26b-b2cc-4add-aa23-affe532651e7,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,080,KLC-A-080,LORONG KERAMAT 4 DEPAN RUMAH NO 1,LORONG KERAMAT 4 DEPAN RUMAH NO 1,1,Hadapan,3.16687,101.726583,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,1011.84,images/img_pili/20201215152347664.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567514,6f570c91-5683-4a83-afe1-c99cda76b07b,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,081,KLC-A-081,LORONG KERAMAT 4 DEPAN RUMAH NO 6,LORONG KERAMAT 4 DEPAN RUMAH NO 6,1,Hadapan,3.166683,101.726602,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20201215152545897.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567515,2fa3445a-b94e-44ed-a27f-63ff2b869cee,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,082,KLC-A-082,LORONG KERAMAT 4 DEPAN RUMAH NO 25,LORONG KERAMAT 4 DEPAN RUMAH NO 25,1,Hadapan,3.165639,101.72679,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20201215152913968.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567516,e10f8975-2f0f-4014-9956-c4fa602dc590,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,083,KLC-A-083,LORONG KERAMAT 5 DEPAN RUMAH NO 16,LORONG KERAMAT 5 DEPAN RUMAH NO 16,1,Hadapan,3.166751,101.727316,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215153503746.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567517,c5c20846-ee66-4378-962c-73628aadfbcb,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,084,KLC-A-084,LORONG KERAMAT 5 DEPAN RUMAH NO 653,LORONG KERAMAT 5 DEPAN RUMAH NO 653,1,Hadapan,3.166306,101.727412,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215153717613.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567519,a0c64a87-9801-48ce-bb6c-a4b74a3c37c4,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,A,085,KLC-A-085,LORONG KERAMAT 5 DEPAN RUMAH NO 82,LORONG KERAMAT 5 DEPAN RUMAH NO 82,1,Hadapan,3.166632,101.727351,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215154159673.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
